ORDER_ID,START_DATE,END_DATE,MIN_AMOUNT,MAX_AMOUNT,ORDER_AMOUNT,CUSTOMER_NAME
ORD0000785,2026-03-01,2028-03-20,1700.53,2978.64,2675.18,NBQEJBJ4D
ORD0000786,2024-09-26,2026-07-21,703.25,2762.73,1851.47,DKD2F11B0OIIS
ORD0000787,2025-12-15,2026-07-22,3285.46,3872.5,3438.71,AOSCPDHBXZ
ORD0000788,2030-09-23,2030-12-30,2532.3,4111.23,3114.24,TEX2WXS1LPQ4GIQ31AHC9DH6HCNB09
ORD0000789,2022-07-30,2027-01-17,591.85,1809.25,1740.11,K17C8A7GX2GJBGVD3FM6
ORD0000790,2020-06-22,2021-08-12,2102.08,2816.43,2432.07,VFDSX7R5TMZL
ORD0000791,2021-04-12,2021-07-22,3549.92,3575.19,3560.91,87W211Q5BNH9AVMM
ORD0000792,2026-10-22,2029-04-09,2072.64,4771.58,4335.24,1JFWE7PI4BCDRZ01G
ORD0000793,2023-06-26,2030-07-06,4828.9,4929.73,4905.04,HD253HQCBQP89ERAUPEULCQ6CT5Z75
ORD0000794,2027-03-01,2027-07-12,1196.04,1951.75,1642.15,H0Y9SG0YGJN5SD54RPOLU1LN6S
ORD0000795,2026-07-15,2027-03-05,2885.47,4990.85,3824.61,EQK1I
ORD0000796,2020-04-17,2020-11-11,1150.28,3135.08,2777.45,KGF0DKBQG8FPX662JHF2B8
ORD0000797,2025-08-24,2027-04-09,3167.21,4867.68,4031.42,8ZQT8IK
ORD0000798,2028-07-01,2030-12-19,689.19,4497.54,2676.94,O26X2A8LDBQ8C04U4FLMYFTZFFK6
ORD0000799,2029-12-28,2030-10-26,2548.45,3211.39,2658.07,196J3Z4DRCWOHQF1HW1C59PL5S
ORD0000800,2027-07-24,2030-08-29,4479.44,4770.01,4576.29,WG3ZLSC0SYY8PQ1BR
ORD0000801,2025-01-29,2026-10-12,2607.33,2762.28,2609.13,VGYJKWP0R88IA6OR8Z86OC
ORD0000802,2029-11-14,2030-03-26,2235.95,3328.27,2401.26,72E1BEFTENHPWKN0GON40AVLPCQU9
ORD0000803,2025-09-24,2027-08-05,562.54,4022.69,2985.79,XRT5JQHG1U
ORD0000804,2027-04-17,2028-05-16,254.67,3562.23,1159.62,0ZE44E7IQ88C88AZ39JGRF2R07GOUL
ORD0000805,2030-04-22,2030-07-27,2033.15,4843.31,3567.26,8PZ92T6YTFUVQUDHHILD4XPY
ORD0000806,2029-12-20,2030-06-17,3504.36,3673.95,3584.83,DO89ZN0UP0IG6QUXDY
ORD0000807,2025-06-11,2025-07-31,137.62,3026.44,2019.19,IT7QLDSYYR9115
ORD0000808,2024-08-08,2029-06-28,345.01,1565.23,362.53,TU1X52V8B2TUOM6B1IPXQZYIL0VSDG
ORD0000809,2024-06-12,2028-05-03,3199.86,3611.92,3221.99,1KLHLJSL2144TZIUEYBGFLRGFX6
ORD0000810,2029-02-21,2030-08-21,4787.07,4956.75,4895.57,A8AG47
ORD0000811,2024-06-10,2029-12-26,2457.88,4978.74,2780.18,LW2AR2I
ORD0000812,2028-01-21,2029-07-12,2101.89,4573.23,3680.07,EJHKDN7QO4VO1WY8D3
ORD0000813,2026-03-19,2030-10-21,1816.74,3839.89,2562.26,6LTIH9O6UQXRD
ORD0000814,2020-05-08,2025-03-01,3411.52,3815.73,3675.4,3VJMEHIMJ2S85F
ORD0000815,2025-01-20,2029-07-08,2248.1,4350.98,2758.88,K5KBM98YKE4WA8
ORD0000816,2020-09-05,2021-06-07,4025.86,4616.91,4254.61,CQVMCYOU86JR
ORD0000817,2026-12-31,2028-11-07,4479.59,4920.78,4868.32,CG6EZ
ORD0000818,2024-12-09,2028-02-25,2423.44,3748.28,2512.15,WLRQQXQQ1D8N8XE4N2
ORD0000819,2027-11-25,2028-07-01,3942.96,3959.42,3954.26,UPHJ8366Q8Y176JDTU4I4GR2IQYOC
ORD0000820,2029-01-31,2030-10-05,538.75,2949.82,2861.83,QLRIN9O2K7PPGJH95BZKNL76D9N
ORD0000821,2021-11-18,2022-05-20,813.96,4230.67,864.88,LABE7Y31YHCB
ORD0000822,2025-09-11,2029-01-15,4222.25,4744.49,4513.72,4YHA9FSMXYFSDP9SUPF6D4R09IMUT0
ORD0000823,2029-09-18,2030-02-26,4913.97,4985.55,4970.53,AMB3ZL
ORD0000824,2020-01-15,2029-03-08,1913.29,2774.32,2196.93,Y2EVBC11Y1RFEAZXTFFOSA28UGZR
ORD0000825,2028-08-29,2028-10-10,3131.21,4108.2,3145.91,9M109MS9JY8ZKY3A7O81997H475EX
ORD0000826,2020-05-05,2026-12-22,1917.88,3239.35,2397.6,3YBPIBF
ORD0000827,2021-06-27,2029-05-09,2214.9,4342.72,2977.74,79LYATF9AXIE3XV6UH353SFI5
ORD0000828,2023-04-30,2025-05-26,1986.97,4349.36,2215.11,9JRFZI1RLKJ4V6E2DQXRIG9WSX
ORD0000829,2025-06-14,2025-09-14,4183.85,4444.17,4386.77,AJIX5ABDE
ORD0000830,2027-02-02,2029-01-02,2056.56,3263.4,3203.83,KNIR4L6K9URADF577LK
ORD0000831,2027-09-22,2030-04-05,1382.91,2252.35,1501.37,EY8XA4EDW9DFHXAL3G
ORD0000832,2029-02-25,2030-01-13,3318.99,3631.54,3344.27,XO2DIM
ORD0000833,2020-06-28,2021-04-14,260.86,4097.96,2538.75,AA4QF6T9USOJ7309N0WIQR4H0F
ORD0000834,2030-10-04,2030-12-08,3159.59,4863.25,4824.75,T8FNECQVCJW
ORD0000835,2028-09-08,2030-05-26,2851.25,3717.8,3444.49,3SNX2Q7
ORD0000836,2028-07-26,2029-03-30,4418.41,4614.64,4598.63,7DZR81C12M9OQT86M9
ORD0000837,2023-05-28,2026-12-20,4841.6,4968.35,4890.1,TZI8DVVD22RDZX2VWFXZKNLAC8VUGC
ORD0000838,2025-07-13,2027-04-07,3181.83,4510.22,4066.65,GOGFG36YGBJVS2YDLKBZXOUR
ORD0000839,2027-11-01,2028-10-28,4708.43,4999.48,4968.33,IL2UWDAK0DFUHVNLWQ2VC2SC5G
ORD0000840,2028-07-30,2029-02-10,2270.42,4575.62,3339.33,DWXBOEDAZSNTANHARWICN1
ORD0000841,2020-07-05,2028-05-05,2581.76,4933.02,3250.01,8TGOVL8
ORD0000842,2024-01-11,2026-10-04,1795.93,4709.4,3794.64,JCXYECD05ABZ19D
ORD0000843,2020-10-28,2028-11-12,2779.0,3754.53,3035.34,P46RINMSTXOBAZ53YKVUANKWAE5NY
ORD0000844,2023-07-06,2027-11-24,1350.01,2020.31,1420.91,QLDLJOOTVGEACC0CWPA890
ORD0000845,2025-09-21,2025-10-19,1341.06,1895.27,1841.43,YZ2OIAS
ORD0000846,2030-01-19,2030-09-09,3423.86,3950.42,3885.37,982ULFK1TKZCOP0LAJ3XW7L
ORD0000847,2020-11-14,2026-01-24,1353.59,4598.63,3608.58,A2HFWKO9A
ORD0000848,2022-01-11,2029-11-18,1026.32,4830.86,1402.87,KEW7H75AXG1GH61N8XV99FU34KGY97
ORD0000849,2020-07-01,2028-11-29,3573.27,4989.18,4054.21,48NE9YJ64L6R
ORD0000850,2023-09-20,2027-03-16,4811.08,4974.73,4918.66,IK4KADL9NS8IOIJDQFRR5
ORD0000851,2023-02-15,2024-08-07,3308.69,4872.4,4653.88,HE0XMAIAICNDRJOII25WIGPXMCI6
ORD0000852,2021-01-18,2030-12-27,2147.85,2282.0,2181.85,ADWO233WZG8
ORD0000853,2022-07-07,2023-04-23,746.89,3655.11,2642.36,F0E4TYCK7NHBQP8REYZKJFMH
ORD0000854,2024-09-15,2030-04-29,2485.55,2626.05,2542.57,0Z3CYOZJF6ZXXDTS
ORD0000855,2028-09-24,2029-06-11,3839.03,4187.91,3851.65,ZMTMO0WATYK3MIKYI1
ORD0000856,2029-11-21,2030-01-05,4186.71,4427.05,4222.01,0IV9URJG66C
ORD0000857,2025-12-26,2029-04-25,3701.27,4935.55,4463.68,0JPTFYQOM9VPIS3LXDX8POPQMCPE
ORD0000858,2020-11-18,2024-12-25,3561.39,4781.82,4207.0,BXRX3YR5V3ZRVMXP1
ORD0000859,2024-02-27,2027-03-12,2865.16,3704.21,3646.48,6YE1NRIFLVSXB8AVT6FVLZJU
ORD0000860,2028-10-26,2030-06-07,4705.76,4817.95,4739.65,LHPA3RIPXHRLYHSDQ8M
ORD0000861,2022-10-12,2024-07-17,3983.93,4940.01,4764.64,UTND20O3OGBB8H
ORD0000862,2025-07-23,2030-03-02,4706.72,4811.21,4724.17,FX92F9RU
ORD0000863,2021-10-02,2030-11-24,1124.66,4881.65,2174.21,163QR5DH5M
ORD0000864,2027-03-17,2030-11-03,4827.88,4988.6,4936.64,70VJO232I1ZU0MM3AHRDCWJ28EB
ORD0000865,2030-05-27,2030-08-18,4686.65,4890.04,4820.54,CBJ4LI
ORD0000866,2020-09-26,2024-04-27,1615.02,3182.65,2942.3,H1BTOHNZ7F5
ORD0000867,2021-11-04,2024-01-25,4551.32,4605.89,4571.95,WJ7ZLBL5PWIXWNPJ
ORD0000868,2021-11-23,2029-09-01,838.8,4046.49,2258.82,M7LASX4OWOIO11F6WC4ZFD93C6L
ORD0000869,2024-05-12,2025-09-18,3074.96,4546.64,4262.5,YCGA5HJZGW9
ORD0000870,2022-06-29,2028-10-01,4475.45,4830.97,4700.18,F51Q8QZ4MU
ORD0000871,2024-12-17,2026-06-06,3793.38,3968.52,3964.96,JJK6BGSQJW9
ORD0000872,2027-07-08,2030-09-09,4304.52,4411.82,4392.04,LLWZDYLVNXDYP4PEH8DRZ5RGPA
ORD0000873,2025-06-11,2026-09-23,3378.11,4767.7,4697.91,H9UJAEOYLZD6SZO4XYEUR4CXUQELE
ORD0000874,2024-02-17,2027-02-17,523.74,846.12,706.28,VV1RBFYNU295WLD4AIBQK1KAE5
ORD0000875,2021-01-28,2028-06-30,766.18,1146.4,883.09,P1Z383ZC74N
ORD0000876,2020-10-30,2026-05-01,908.37,4563.0,1753.77,LI2YB3V78480WPNTMHFYVTMB6VLOHJ
ORD0000877,2020-07-06,2027-01-31,876.84,1162.38,1117.31,W5YRS3S4ADAI093ZTT815ZT22TF0M
ORD0000878,2024-04-28,2029-02-08,4463.58,4834.05,4476.09,CB0PWUO4MCYR1L3
ORD0000879,2024-12-12,2028-12-17,487.48,1107.29,918.83,UNDX3ALXWHK7
ORD0000880,2021-10-21,2029-05-14,2367.1,2910.45,2529.95,US79VZW
ORD0000881,2030-05-06,2030-10-21,1480.3,3010.05,1936.99,QSOTQETHZPPQR2S
ORD0000882,2022-07-16,2025-07-24,2917.11,4743.96,3399.02,9KJODV60I4N87RGPKGA2I
ORD0000883,2020-09-07,2021-12-22,3487.23,4788.85,4478.65,UT7WMS0XV4IICPACTR1T
ORD0000884,2024-04-11,2025-12-09,4651.61,4903.68,4707.93,BJWGIH
ORD0000885,2022-04-15,2027-06-18,3695.81,4130.52,3866.86,7ZMVV4A91FNEQX9T
ORD0000886,2022-02-13,2025-10-15,1370.94,2810.04,1689.39,O89XDNS
ORD0000887,2029-12-25,2030-07-21,999.48,1629.85,1422.3,CPMT3SLQ0
ORD0000888,2022-05-01,2022-07-16,3314.51,3822.28,3651.31,06Z8BC9UJRYDJF52SE3QMCTNUDJ
ORD0000889,2022-07-24,2026-09-02,2729.15,4880.21,3080.57,R1ZVL2VKMMI7JOAIBIVZGN
ORD0000890,2022-04-17,2024-11-12,4401.29,4414.44,4403.88,32EH13XA21J4WUPDLR
ORD0000891,2027-03-13,2027-07-05,1913.96,2155.42,2132.12,9Q5KPBNRICI8
ORD0000892,2023-04-27,2029-11-02,2346.42,4494.49,4058.78,BF3KKISDXD20Q83G45UQ0GLQDYX8O
ORD0000893,2026-01-07,2028-06-27,4374.75,4471.09,4440.03,JV6ELJUCVYZ8SQ6JP5PM2ELGI
ORD0000894,2020-12-12,2021-06-23,521.17,1055.16,765.68,CPW90DE3D5SCOJWGQWLUH
ORD0000895,2025-07-16,2026-07-10,599.92,1225.19,907.7,QPO93LKBXSJJHYLYU
ORD0000896,2027-09-07,2030-12-30,4073.45,4887.95,4385.0,MA8MMSST2BT
ORD0000897,2025-08-19,2028-06-06,4219.03,4616.21,4449.44,AR3BKAXY6WEUM25
ORD0000898,2022-11-20,2024-12-03,3157.18,3889.26,3621.8,KU0ORL254UK
ORD0000899,2021-10-17,2028-02-26,4569.04,4635.24,4596.74,W8FJIBXKJSHEU0NCJ
ORD0000900,2026-08-19,2030-11-17,1656.96,3879.55,2949.54,1P3J0LSLC1YE
ORD0000901,2023-10-05,2030-10-01,3349.9,4198.67,3898.47,VGMNGO8CCR8OKEFLJGLEXS
ORD0000902,2025-09-25,2030-09-08,3347.46,3533.62,3416.8,18085ZTAG
ORD0000903,2028-07-24,2030-01-18,2955.96,3623.78,3327.45,YTTIAC
ORD0000904,2028-11-28,2030-07-04,2002.51,4784.39,4549.51,274PU7UYZSZTH1INSLHJ
ORD0000905,2028-01-07,2028-10-29,4657.79,4719.06,4669.63,TECSK
ORD0000906,2026-11-10,2028-01-28,1339.38,4252.64,1667.9,56HF42J0R7GK6MH9BDO110BKADAW
ORD0000907,2030-07-01,2030-08-11,1063.87,3186.39,1474.35,MGAUCULRP7P9AW9K0
ORD0000908,2029-06-12,2029-12-04,4070.55,4683.97,4416.86,DD2Z81K31POL9N6YNN40F6VH
ORD0000909,2029-11-26,2030-08-30,3192.42,4842.83,4430.3,ZLZ3GP19TGAEMJ6KMOJG86OWL3E74
ORD0000910,2023-08-25,2023-11-14,3570.41,4150.91,4090.34,YGC1XKA87GRPEI320H36
ORD0000911,2027-10-16,2030-02-20,642.28,3167.82,1989.0,8TW5LBJZYXZ8
ORD0000912,2024-04-23,2028-04-11,3842.22,4507.65,3904.9,2NT6KVUOR1A2TIB
ORD0000913,2024-12-27,2030-04-26,1413.77,1925.59,1729.74,TE2Z5B9A93T5Q9WSZR
ORD0000914,2020-11-04,2023-01-05,4772.68,4955.16,4919.03,H03PS37VNZ88GY
ORD0000915,2023-04-14,2029-04-08,3904.39,3935.02,3913.27,K6ZAU
ORD0000916,2030-10-27,2030-10-31,937.42,1603.79,1030.41,CZZS9DB8LR8QW7GOA98
ORD0000917,2026-06-05,2030-02-27,2822.17,4574.23,3400.14,89P4QG9W0PAJ2X
ORD0000918,2030-04-06,2030-04-06,162.35,1192.06,862.2,YZGWNBWYSG9QM28S12D64BH74K0C
ORD0000919,2020-05-07,2028-10-04,653.69,1540.53,983.91,HDORSTQICZ4RV19ZXKTCYJIHUW1
ORD0000920,2029-10-12,2030-03-22,2440.67,4827.09,4273.72,LHAVPNS2BQ
ORD0000921,2025-08-05,2030-08-23,1605.79,2925.45,2319.97,UXO1UKGO8OUA5FISVWNGKDAPZI
ORD0000922,2027-05-20,2027-11-23,1005.69,4722.47,1258.39,4PJ35K1R88PW9UU9UKLTKWIUGZH
ORD0000923,2030-12-17,2030-12-24,2561.55,3459.49,2637.01,DVD7DXT
ORD0000924,2026-09-20,2029-03-25,554.46,2573.22,1098.0,XNWJT27SH3HW
ORD0000925,2026-07-06,2029-09-17,1571.37,3146.7,1980.89,NCVO568BOMH7N0FEMP7L1C64
ORD0000926,2025-09-03,2026-08-27,2721.24,4571.79,3751.66,L484MAS91LUEULH2
ORD0000927,2027-10-03,2029-08-02,1598.07,4427.56,2199.92,O46DG6GW14MSRY5
ORD0000928,2020-12-24,2025-12-11,3702.58,4665.66,4601.63,ZETONZIQY1QVDBCHD89V4OB
ORD0000929,2025-12-16,2030-08-17,4539.01,4968.25,4843.29,GF807SSKSY
ORD0000930,2023-02-08,2028-11-15,3707.0,4710.99,4005.73,3X2K9X5VW7I7HDLJE238EIT78M2F3
ORD0000931,2020-02-28,2028-07-29,4638.53,4848.4,4701.33,VGRN15K7Z7GFL
ORD0000932,2028-02-22,2028-04-22,1166.43,1971.17,1571.04,18HFP58FRVABKG23DXUJ911NOXFU6
ORD0000933,2026-01-14,2030-04-08,3779.2,4660.51,4626.3,UMIZB
ORD0000934,2028-05-14,2028-09-15,3747.62,4468.58,4315.21,AP8I4TI
ORD0000935,2027-04-01,2029-03-16,4344.08,4423.62,4401.63,D7U8G6
ORD0000936,2028-01-16,2029-08-18,702.78,2111.15,1941.19,N3NZEV75NYZI2F
ORD0000937,2022-06-07,2028-02-23,3482.01,4575.91,3920.6,NWPDAV8U1FXS
ORD0000938,2025-01-18,2026-01-05,3361.73,4427.69,4279.28,P5LWWHGYSPZCI6P45
ORD0000939,2022-01-14,2023-10-24,2338.99,3788.45,2950.41,Y0AVPSL7FYQQE0ECG3UNV8T0QCXHC
ORD0000940,2022-02-12,2028-03-31,3379.47,3381.45,3380.44,AQJ50N1I6GQ
ORD0000941,2027-02-08,2028-08-15,1369.9,3015.38,2240.14,OUNB0C05ZQALL68R63RUWHP
ORD0000942,2029-04-27,2030-03-29,4174.02,4618.1,4570.48,5H3RMB199
ORD0000943,2021-05-05,2029-11-01,3965.3,4362.36,4295.69,CMTN67E65N942
ORD0000944,2027-04-24,2030-03-07,3762.32,4037.64,3826.75,S42AQGOAAHWM60BL8
ORD0000945,2021-06-07,2025-05-05,2039.9,2822.87,2170.55,QEKOFC
ORD0000946,2028-02-14,2030-08-24,3296.63,4083.29,3302.39,REBD5RGNKRXP9ED4TGJJR83B94JYQ
ORD0000947,2029-09-15,2030-04-11,4673.18,4740.08,4685.05,5TJLSAQ
ORD0000948,2029-05-02,2029-12-07,4461.36,4554.22,4470.62,DCMTY71GYND4AJ8Z2KDJCC
ORD0000949,2026-09-01,2027-12-29,1742.58,3015.98,2764.6,IEXM08BAV34UBDG5PIVAB3N3FMC2
ORD0000950,2021-12-04,2023-02-24,885.21,1725.42,1568.3,C64EY5JLHBQUR0H5HK9E4A3
ORD0000951,2022-11-17,2027-06-11,1601.33,1784.16,1780.21,TSILXJFZAJVL
ORD0000952,2022-05-29,2025-06-07,4565.71,4893.74,4612.26,BRT24LYBNL0WUGOI40F3T9BIRWW8
ORD0000953,2023-12-07,2024-05-06,648.54,1220.38,709.33,HU8FK18ZS80Q49160IN3YDA67R
ORD0000954,2023-07-01,2023-10-05,2335.31,3697.42,2649.58,9FHC5SIF1TCDZ7MZIMUOR8R61R
ORD0000955,2025-01-13,2025-06-22,4728.29,4865.28,4744.35,70UR1LJAKEKM5JAWVANNADB
ORD0000956,2020-03-15,2024-06-05,2787.86,3337.95,2948.32,Z3PHAA77FHQHZABFYJPI5M383CY
ORD0000957,2020-02-06,2028-04-26,2754.71,3511.01,3165.63,914QYPC
ORD0000958,2020-07-26,2027-04-05,212.98,4118.88,4011.24,ROP1HGP2FG7FUF9XQV6JT
ORD0000959,2021-09-06,2023-10-20,4866.61,4951.44,4934.89,AEXNUPR00B2UYQSRZ12JDGD9IR
ORD0000960,2029-11-18,2029-11-26,3255.42,4668.73,4253.7,F6JIO62SAJZJC7W6E5QUI3
ORD0000961,2022-07-20,2026-07-27,3969.38,4626.06,4095.89,KOW3BASFKG9I9V
ORD0000962,2021-03-15,2028-11-25,2789.87,3715.19,2854.13,UWBSZHCD3L
ORD0000963,2022-06-16,2027-03-28,371.37,2261.7,473.04,9P7J3FBFL
ORD0000964,2022-04-01,2023-09-03,4919.69,4965.29,4964.84,1EWFIBQ8XA511UOQTYCTLJ20O
ORD0000965,2029-07-22,2030-08-18,3206.66,4686.56,3243.88,FVPAX5NT5JQPW90F508KKUGI
ORD0000966,2029-04-06,2029-10-10,2348.35,3393.74,3380.01,Z0YWZJIRE20826RS43FKD
ORD0000967,2027-03-02,2027-04-01,1117.7,1259.4,1255.85,6T64TJIP
ORD0000968,2023-07-06,2025-11-10,4334.06,4538.9,4396.99,Y9JHJFV1QWKWQLBZRS
ORD0000969,2027-03-17,2027-11-25,4109.97,4199.93,4173.86,M89F7J3PA1OTOVS66LE7
ORD0000970,2025-10-17,2030-04-15,1458.41,2945.08,1492.9,ZQBWGGCLFKXTMRFLP
ORD0000971,2029-09-05,2030-09-02,243.61,2153.06,837.36,71AP5JG6YDDMKDMG29DFFRCANT4H
ORD0000972,2022-09-12,2030-06-07,624.0,2796.17,838.83,90CGYJWD6QGS37VXAHE
ORD0000973,2022-04-23,2026-02-16,4795.2,4840.96,4819.46,HB4K9727A4I3DO3H0G1B96H4JIM
ORD0000974,2027-08-04,2030-11-20,3019.04,4274.46,3501.37,5H8M5VOC209GALS9A9XW
ORD0000975,2025-03-21,2030-10-31,4348.94,4369.43,4352.42,SMINZLKHZCYY9
ORD0000976,2023-12-14,2026-11-11,4249.89,4548.74,4390.99,2WE1HPXJFUDH0TJYE
ORD0000977,2020-01-19,2020-02-27,2453.68,3007.72,2655.34,7QKSNH8OIS8S6EOBATG1EAUOC
ORD0000978,2021-08-26,2022-06-13,594.58,2255.67,1790.06,9YSZPOVOT9FFAUBHR50QJ561HU4P9
ORD0000979,2023-10-12,2025-01-09,1672.66,2127.89,2023.38,5VGIOX56GVXQJYC3KOY
ORD0000980,2020-03-18,2029-01-12,852.19,2066.33,1772.97,R133JCWE2GB3ND63
ORD0000981,2021-05-16,2030-05-28,1872.1,2696.53,2409.91,O4DNG5UTO7BL2SET6U3LYD
ORD0000982,2021-10-25,2025-07-17,2856.85,3413.13,3275.03,7ZJ2L97TC201QIA2YNJ4ENVN9Z
ORD0000983,2025-05-03,2026-11-20,2146.09,3168.17,2274.24,164D0BQ77ZOLDVXPQAWB7
ORD0000984,2030-07-31,2030-09-06,4187.8,4573.0,4410.33,FU21QAUMU02D4635VWQK1EBP7QJL
ORD0000985,2025-05-07,2029-11-10,1129.28,4030.69,1507.15,NLDLLJ4GGE3X51H5G1KDSK8XHSR9
ORD0000986,2024-07-13,2027-02-21,2927.91,2995.01,2939.7,1ANLLBL0
ORD0000987,2030-10-11,2030-12-20,4921.34,4922.43,4922.43,LZR5ED18BE23B
ORD0000988,2030-05-02,2030-05-22,1158.58,2695.39,1456.75,CVACSMNL03LQRYOH2KR21P9A8OCZU
ORD0000989,2022-12-01,2026-11-02,398.24,3231.92,2134.57,UGOOI3K5L8FKHYOWDT1DI1
ORD0000990,2028-01-22,2030-04-10,2156.93,3993.22,3670.15,K9TWN5QXB2A681TA05X
ORD0000991,2028-06-13,2030-11-21,2122.64,2185.08,2125.42,GKCKL
ORD0000992,2028-08-26,2029-09-10,481.0,3990.59,3795.8,CRQ8COLKWMPN
ORD0000993,2021-12-10,2023-10-28,132.15,1323.21,212.23,XVWDHOVSV
ORD0000994,2028-12-05,2029-01-08,3617.78,3930.21,3744.26,99SNMPMKSPZK1IA8BW8OH
ORD0000995,2021-06-01,2030-04-05,4175.1,4397.38,4235.17,D2VZUIDHJP
ORD0000996,2030-11-04,2030-11-16,2532.42,2718.12,2617.8,XRKEAYLRFN2VGILZ2EOG4XO
ORD0000997,2028-02-07,2030-06-23,2063.83,4574.17,2751.84,J6ZQYGJB1H2OBAK
ORD0000998,2027-05-26,2030-05-21,3734.95,4876.51,4095.0,RDMKGEWOV
ORD0000999,2023-12-23,2025-01-11,148.67,1462.92,1094.66,GGTPD7253
ORD0001000,2027-02-25,2029-10-06,784.32,3336.77,1108.1,QIJF68PQU8HLAT845C15YMNPK91
