ORDER_ID,AMOUNT,CUSTOMER_ID
ORD0008302,4953,CUS0000002
ORD0008303,2219,CUS0000002
ORD0008304,2077,CUS0000002
ORD0008305,2589,CUS0000002
ORD0008306,3563,CUS0000001
ORD0008307,4239,CUS0000002
ORD0008308,1004,CUS0000003
ORD0008309,591,CUS0000002
ORD0008310,3155,CUS0000004
ORD0008311,2227,CUS0000001
ORD0008312,4257,CUS0000001
ORD0008313,3003,CUS0000004
ORD0008314,1114,CUS0000001
ORD0008315,491,CUS0000001
ORD0008316,1121,CUS0000005
ORD0008317,3776,CUS0000002
ORD0008318,2540,CUS0000006
ORD0008319,4789,CUS0000001
ORD0008320,142,CUS0000002
ORD0008321,3812,CUS0000001
ORD0008322,2876,CUS0000007
ORD0008323,2034,CUS0000001
ORD0008324,4864,CUS0000005
ORD0008325,4733,CUS0000003
ORD0008326,4468,CUS0000001
ORD0008327,4978,CUS0000005
ORD0008328,2015,CUS0000002
ORD0008329,2969,CUS0000002
ORD0008330,2551,CUS0000004
ORD0008331,2430,CUS0000001
ORD0008332,4792,CUS0000001
ORD0008333,1246,CUS0000009
ORD0008334,3193,CUS0000002
ORD0008335,4357,CUS0000001
ORD0008336,2128,CUS0000008
ORD0008337,962,CUS0000006
ORD0008338,2785,CUS0000001
ORD0008339,4330,CUS0000001
ORD0008340,4870,CUS0000001
ORD0008341,1677,CUS0000001
ORD0008342,3059,CUS0000001
ORD0008343,3821,CUS0000001
ORD0008344,902,CUS0000008
ORD0008345,1300,CUS0000001
ORD0008346,3587,CUS0000001
ORD0008347,3475,CUS0000003
ORD0008348,771,CUS0000002
ORD0008349,855,CUS0000001
ORD0008350,609,CUS0000001
ORD0008351,3580,CUS0000002
ORD0008352,1165,CUS0000004
ORD0008353,4001,CUS0000001
ORD0008354,1859,CUS0000002
ORD0008355,3754,CUS0000004
ORD0008356,739,CUS0000002
ORD0008357,3125,CUS0000001
ORD0008358,4411,CUS0000002
ORD0008359,3399,CUS0000002
ORD0008360,4918,CUS0000007
ORD0008361,4679,CUS0000001
ORD0008362,4351,CUS0000001
ORD0008363,3334,CUS0000001
ORD0008364,2260,CUS0000007
ORD0008365,4886,CUS0000001
ORD0008366,4186,CUS0000002
ORD0008367,3568,CUS0000001
ORD0008368,3705,CUS0000004
ORD0008369,4110,CUS0000005
ORD0008370,3515,CUS0000006
ORD0008371,1434,CUS0000001
ORD0008372,1282,CUS0000003
ORD0008373,4243,CUS0000001
ORD0008374,1141,CUS0000001
ORD0008375,4071,CUS0000004
ORD0008376,3849,CUS0000001
ORD0008377,1159,CUS0000001
ORD0008378,4304,CUS0000001
ORD0008379,4434,CUS0000004
ORD0008380,1067,CUS0000001
ORD0008381,1841,CUS0000004
ORD0008382,3830,CUS0000001
ORD0008383,3977,CUS0000005
ORD0008384,367,CUS0000001
ORD0008385,1384,CUS0000005
ORD0008386,4679,CUS0000001
ORD0008387,3125,CUS0000004
ORD0008388,1072,CUS0000003
ORD0008389,3447,CUS0000001
ORD0008390,1003,CUS0000003
ORD0008391,1090,CUS0000001
ORD0008392,3127,CUS0000001
ORD0008393,4783,CUS0000007
ORD0008394,2472,CUS0000006
ORD0008395,429,CUS0000001
ORD0008396,4382,CUS0000008
ORD0008397,1355,CUS0000001
ORD0008398,1064,CUS0000001
ORD0008399,3143,CUS0000001
ORD0008400,2597,CUS0000005
ORD0008401,3167,CUS0000001
ORD0008402,2584,CUS0000001
ORD0008403,2508,CUS0000001
ORD0008404,4080,CUS0000002
ORD0008405,329,CUS0000001
ORD0008406,1270,CUS0000003
ORD0008407,1264,CUS0000004
ORD0008408,4930,CUS0000001
ORD0008409,3555,CUS0000001
ORD0008410,498,CUS0000002
ORD0008411,2599,CUS0000008
ORD0008412,2422,CUS0000004
ORD0008413,1866,CUS0000001
ORD0008414,1599,CUS0000003
ORD0008415,4104,CUS0000003
ORD0008416,117,CUS0000001
ORD0008417,1102,CUS0000001
ORD0008418,4585,CUS0000001
ORD0008419,2956,CUS0000001
ORD0008420,653,CUS0000007
ORD0008421,466,CUS0000007
ORD0008422,3520,CUS0000004
ORD0008423,4041,CUS0000001
ORD0008424,4794,CUS0000001
ORD0008425,2637,CUS0000001
ORD0008426,4734,CUS0000001
ORD0008427,3805,CUS0000002
ORD0008428,2867,CUS0000003
ORD0008429,3190,CUS0000008
ORD0008430,3993,CUS0000001
ORD0008431,1187,CUS0000002
ORD0008432,1234,CUS0000009
ORD0008433,4235,CUS0000002
ORD0008434,3875,CUS0000005
ORD0008435,3785,CUS0000006
ORD0008436,3778,CUS0000001
ORD0008437,1320,CUS0000004
ORD0008438,2764,CUS0000001
ORD0008439,831,CUS0000001
ORD0008440,3455,CUS0000001
ORD0008441,3272,CUS0000005
ORD0008442,2007,CUS0000003
ORD0008443,3339,CUS0000001
ORD0008444,2877,CUS0000004
ORD0008445,4531,CUS0000004
ORD0008446,475,CUS0000001
ORD0008447,3729,CUS0000002
ORD0008448,2372,CUS0000001
ORD0008449,825,CUS0000001
ORD0008450,1456,CUS0000001
ORD0008451,303,CUS0000001
ORD0008452,4785,CUS0000001
ORD0008453,2630,CUS0000001
ORD0008454,4696,CUS0000008
ORD0008455,1114,CUS0000001
ORD0008456,4682,CUS0000003
ORD0008457,797,CUS0000010
ORD0008458,1676,CUS0000001
ORD0008459,4538,CUS0000002
ORD0008460,4825,CUS0000004
ORD0008461,533,CUS0000002
ORD0008462,4771,CUS0000001
ORD0008463,4374,CUS0000001
ORD0008464,1651,CUS0000004
ORD0008465,3998,CUS0000001
ORD0008466,4217,CUS0000002
ORD0008467,252,CUS0000001
ORD0008468,1085,CUS0000002
ORD0008469,4456,CUS0000002
ORD0008470,1572,CUS0000005
ORD0008471,255,CUS0000001
ORD0008472,2352,CUS0000001
ORD0008473,1785,CUS0000001
ORD0008474,2109,CUS0000008
ORD0008475,4847,CUS0000003
ORD0008476,3739,CUS0000001
ORD0008477,793,CUS0000003
ORD0008478,4470,CUS0000008
ORD0008479,2724,CUS0000004
ORD0008480,3391,CUS0000002
ORD0008481,4924,CUS0000001
ORD0008482,468,CUS0000001
ORD0008483,4126,CUS0000004
ORD0008484,290,CUS0000004
ORD0008485,2884,CUS0000001
ORD0008486,3680,CUS0000006
ORD0008487,1578,CUS0000003
ORD0008488,3499,CUS0000001
ORD0008489,297,CUS0000001
ORD0008490,4424,CUS0000001
ORD0008491,2699,CUS0000001
ORD0008492,3229,CUS0000002
ORD0008493,2206,CUS0000002
ORD0008494,845,CUS0000001
ORD0008495,1039,CUS0000001
ORD0008496,913,CUS0000001
ORD0008497,4538,CUS0000001
ORD0008498,1477,CUS0000009
ORD0008499,2437,CUS0000004
ORD0008500,1279,CUS0000003
ORD0008501,1596,CUS0000001
ORD0008502,2193,CUS0000002
ORD0008503,834,CUS0000005
ORD0008504,1363,CUS0000001
ORD0008505,2613,CUS0000005
ORD0008506,3436,CUS0000001
ORD0008507,1486,CUS0000002
ORD0008508,582,CUS0000001
ORD0008509,2764,CUS0000001
ORD0008510,1586,CUS0000002
ORD0008511,322,CUS0000001
ORD0008512,579,CUS0000001
ORD0008513,2541,CUS0000001
ORD0008514,3294,CUS0000002
ORD0008515,908,CUS0000010
ORD0008516,2721,CUS0000010
ORD0008517,1267,CUS0000006
ORD0008518,3481,CUS0000007
ORD0008519,2755,CUS0000002
ORD0008520,2212,CUS0000002
ORD0008521,3176,CUS0000009
ORD0008522,1090,CUS0000001
ORD0008523,524,CUS0000001
ORD0008524,1759,CUS0000007
ORD0008525,2062,CUS0000004
ORD0008526,4990,CUS0000002
ORD0008527,4900,CUS0000005
ORD0008528,2037,CUS0000001
ORD0008529,4138,CUS0000001
ORD0008530,4266,CUS0000001
ORD0008531,4232,CUS0000001
ORD0008532,3254,CUS0000001
ORD0008533,1042,CUS0000001
ORD0008534,2306,CUS0000001
ORD0008535,596,CUS0000001
ORD0008536,2707,CUS0000001
ORD0008537,3907,CUS0000002
ORD0008538,4631,CUS0000001
ORD0008539,3434,CUS0000001
ORD0008540,636,CUS0000001
ORD0008541,4066,CUS0000001
ORD0008542,336,CUS0000001
ORD0008543,3438,CUS0000004
ORD0008544,2014,CUS0000002
ORD0008545,252,CUS0000002
ORD0008546,2304,CUS0000001
ORD0008547,4638,CUS0000003
ORD0008548,4901,CUS0000001
ORD0008549,931,CUS0000001
ORD0008550,2117,CUS0000003
ORD0008551,4644,CUS0000003
ORD0008552,1128,CUS0000002
ORD0008553,2595,CUS0000002
ORD0008554,4755,CUS0000006
ORD0008555,3432,CUS0000001
ORD0008556,3753,CUS0000001
ORD0008557,787,CUS0000001
ORD0008558,4199,CUS0000004
ORD0008559,1766,CUS0000007
ORD0008560,1266,CUS0000001
ORD0008561,3158,CUS0000010
ORD0008562,4527,CUS0000001
ORD0008563,1477,CUS0000001
ORD0008564,2108,CUS0000001
ORD0008565,4503,CUS0000007
ORD0008566,3571,CUS0000003
ORD0008567,4647,CUS0000001
ORD0008568,3800,CUS0000003
ORD0008569,442,CUS0000001
ORD0008570,108,CUS0000001
ORD0008571,3906,CUS0000003
ORD0008572,2469,CUS0000001
ORD0008573,1471,CUS0000001
ORD0008574,104,CUS0000004
ORD0008575,592,CUS0000007
ORD0008576,4050,CUS0000003
ORD0008577,2338,CUS0000001
ORD0008578,4997,CUS0000001
ORD0008579,2155,CUS0000001
ORD0008580,3214,CUS0000001
ORD0008581,2978,CUS0000001
ORD0008582,1842,CUS0000001
ORD0008583,4893,CUS0000001
ORD0008584,4280,CUS0000004
ORD0008585,2404,CUS0000002
ORD0008586,472,CUS0000005
ORD0008587,1422,CUS0000001
ORD0008588,4475,CUS0000001
ORD0008589,4712,CUS0000001
ORD0008590,672,CUS0000004
ORD0008591,2562,CUS0000007
ORD0008592,834,CUS0000001
ORD0008593,3338,CUS0000001
ORD0008594,1107,CUS0000001
ORD0008595,1244,CUS0000003
ORD0008596,4658,CUS0000001
ORD0008597,2389,CUS0000005
ORD0008598,3638,CUS0000009
ORD0008599,1827,CUS0000002
ORD0008600,4235,CUS0000003
ORD0008601,2707,CUS0000001
ORD0008602,2906,CUS0000002
ORD0008603,2241,CUS0000002
ORD0008604,3808,CUS0000001
ORD0008605,2336,CUS0000001
ORD0008606,2114,CUS0000008
ORD0008607,2734,CUS0000001
ORD0008608,2898,CUS0000003
ORD0008609,1825,CUS0000003
ORD0008610,3866,CUS0000005
ORD0008611,2790,CUS0000001
ORD0008612,230,CUS0000002
ORD0008613,1195,CUS0000007
ORD0008614,116,CUS0000003
ORD0008615,4003,CUS0000002
ORD0008616,135,CUS0000001
ORD0008617,178,CUS0000001
ORD0008618,1521,CUS0000001
ORD0008619,3484,CUS0000003
ORD0008620,4653,CUS0000001
ORD0008621,4105,CUS0000001
ORD0008622,3317,CUS0000001
ORD0008623,4508,CUS0000008
ORD0008624,764,CUS0000002
ORD0008625,735,CUS0000009
ORD0008626,4512,CUS0000003
ORD0008627,353,CUS0000001
ORD0008628,3746,CUS0000003
ORD0008629,1111,CUS0000002
ORD0008630,2991,CUS0000001
ORD0008631,3183,CUS0000001
ORD0008632,3032,CUS0000007
ORD0008633,3268,CUS0000005
ORD0008634,1551,CUS0000001
ORD0008635,169,CUS0000002
ORD0008636,1122,CUS0000003
ORD0008637,3890,CUS0000003
ORD0008638,3134,CUS0000001
ORD0008639,1680,CUS0000002
ORD0008640,3741,CUS0000002
ORD0008641,176,CUS0000006
ORD0008642,1914,CUS0000008
ORD0008643,262,CUS0000010
ORD0008644,2403,CUS0000001
ORD0008645,3031,CUS0000002
ORD0008646,1668,CUS0000006
ORD0008647,837,CUS0000008
ORD0008648,2583,CUS0000001
ORD0008649,1911,CUS0000003
ORD0008650,2019,CUS0000001
ORD0008651,4145,CUS0000001
ORD0008652,3073,CUS0000002
ORD0008653,401,CUS0000001
ORD0008654,2399,CUS0000001
ORD0008655,4137,CUS0000001
ORD0008656,1812,CUS0000001
ORD0008657,158,CUS0000008
ORD0008658,1706,CUS0000002
ORD0008659,3344,CUS0000002
ORD0008660,1008,CUS0000002
ORD0008661,2372,CUS0000001
ORD0008662,4762,CUS0000001
ORD0008663,4198,CUS0000006
ORD0008664,4146,CUS0000004
ORD0008665,1496,CUS0000001
ORD0008666,4620,CUS0000002
ORD0008667,1687,CUS0000003
ORD0008668,4734,CUS0000001
ORD0008669,4729,CUS0000001
ORD0008670,1537,CUS0000003
ORD0008671,635,CUS0000001
ORD0008672,4918,CUS0000001
ORD0008673,1150,CUS0000001
ORD0008674,632,CUS0000003
ORD0008675,1143,CUS0000003
ORD0008676,2226,CUS0000008
ORD0008677,4768,CUS0000002
ORD0008678,1967,CUS0000002
ORD0008679,4385,CUS0000001
ORD0008680,2347,CUS0000002
ORD0008681,1671,CUS0000008
ORD0008682,289,CUS0000001
ORD0008683,4465,CUS0000001
ORD0008684,2171,CUS0000001
ORD0008685,4688,CUS0000001
ORD0008686,3818,CUS0000001
ORD0008687,116,CUS0000005
ORD0008688,3598,CUS0000001
ORD0008689,524,CUS0000001
ORD0008690,2746,CUS0000001
ORD0008691,3643,CUS0000002
ORD0008692,3433,CUS0000004
ORD0008693,2344,CUS0000001
ORD0008694,1097,CUS0000001
ORD0008695,4345,CUS0000001
ORD0008696,3922,CUS0000001
ORD0008697,4159,CUS0000006
ORD0008698,3061,CUS0000001
ORD0008699,4337,CUS0000001
ORD0008700,456,CUS0000002
ORD0008701,1939,CUS0000001
ORD0008702,484,CUS0000001
ORD0008703,2376,CUS0000001
ORD0008704,3541,CUS0000008
ORD0008705,4461,CUS0000003
ORD0008706,3777,CUS0000001
ORD0008707,2690,CUS0000004
ORD0008708,142,CUS0000001
ORD0008709,3310,CUS0000005
ORD0008710,1694,CUS0000001
ORD0008711,2841,CUS0000003
ORD0008712,770,CUS0000001
ORD0008713,4784,CUS0000001
ORD0008714,307,CUS0000006
ORD0008715,1948,CUS0000001
ORD0008716,3571,CUS0000002
ORD0008717,709,CUS0000001
ORD0008718,2147,CUS0000001
ORD0008719,1712,CUS0000003
ORD0008720,1447,CUS0000002
ORD0008721,2797,CUS0000006
ORD0008722,2646,CUS0000002
ORD0008723,614,CUS0000001
ORD0008724,892,CUS0000001
ORD0008725,328,CUS0000006
ORD0008726,4031,CUS0000001
ORD0008727,3638,CUS0000001
ORD0008728,296,CUS0000001
ORD0008729,4954,CUS0000001
ORD0008730,2838,CUS0000007
ORD0008731,2151,CUS0000001
ORD0008732,2124,CUS0000002
ORD0008733,983,CUS0000008
ORD0008734,3979,CUS0000007
ORD0008735,2052,CUS0000001
ORD0008736,2891,CUS0000003
ORD0008737,545,CUS0000010
ORD0008738,2832,CUS0000002
ORD0008739,4357,CUS0000009
ORD0008740,2039,CUS0000001
ORD0008741,697,CUS0000005
ORD0008742,3692,CUS0000005
ORD0008743,883,CUS0000001
ORD0008744,3757,CUS0000002
ORD0008745,4842,CUS0000002
ORD0008746,1122,CUS0000001
ORD0008747,800,CUS0000001
ORD0008748,597,CUS0000001
ORD0008749,373,CUS0000008
ORD0008750,3191,CUS0000001
ORD0008751,2666,CUS0000002
ORD0008752,632,CUS0000006
ORD0008753,1144,CUS0000004
ORD0008754,607,CUS0000006
ORD0008755,3720,CUS0000001
ORD0008756,548,CUS0000001
ORD0008757,2569,CUS0000002
ORD0008758,3637,CUS0000001
ORD0008759,638,CUS0000001
ORD0008760,934,CUS0000001
ORD0008761,557,CUS0000001
ORD0008762,4681,CUS0000002
ORD0008763,527,CUS0000001
ORD0008764,2515,CUS0000001
ORD0008765,3224,CUS0000001
ORD0008766,3390,CUS0000001
ORD0008767,885,CUS0000001
ORD0008768,3467,CUS0000003
ORD0008769,2009,CUS0000002
ORD0008770,186,CUS0000001
ORD0008771,3814,CUS0000001
ORD0008772,3245,CUS0000008
ORD0008773,3902,CUS0000001
ORD0008774,3607,CUS0000004
ORD0008775,929,CUS0000003
ORD0008776,2882,CUS0000001
ORD0008777,312,CUS0000001
ORD0008778,3819,CUS0000006
ORD0008779,4337,CUS0000004
ORD0008780,2788,CUS0000002
ORD0008781,4915,CUS0000006
ORD0008782,1676,CUS0000003
ORD0008783,984,CUS0000003
ORD0008784,941,CUS0000002
ORD0008785,200,CUS0000001
ORD0008786,4975,CUS0000003
ORD0008787,653,CUS0000002
ORD0008788,4956,CUS0000001
ORD0008789,1686,CUS0000001
ORD0008790,4795,CUS0000002
ORD0008791,1132,CUS0000001
ORD0008792,4268,CUS0000002
ORD0008793,2199,CUS0000001
ORD0008794,3011,CUS0000003
ORD0008795,3548,CUS0000003
ORD0008796,4043,CUS0000001
ORD0008797,3742,CUS0000003
ORD0008798,1623,CUS0000001
ORD0008799,2091,CUS0000002
ORD0008800,1227,CUS0000001
ORD0008801,461,CUS0000001
ORD0008802,595,CUS0000010
ORD0008803,1145,CUS0000001
ORD0008804,2653,CUS0000001
ORD0008805,4888,CUS0000002
ORD0008806,3670,CUS0000004
ORD0008807,4303,CUS0000002
ORD0008808,3030,CUS0000001
ORD0008809,2649,CUS0000002
ORD0008810,4881,CUS0000001
ORD0008811,4533,CUS0000007
ORD0008812,1292,CUS0000002
ORD0008813,1307,CUS0000002
ORD0008814,3946,CUS0000006
ORD0008815,2628,CUS0000004
ORD0008816,2909,CUS0000001
ORD0008817,2484,CUS0000008
ORD0008818,3121,CUS0000001
ORD0008819,166,CUS0000001
ORD0008820,4340,CUS0000001
ORD0008821,4904,CUS0000002
ORD0008822,1284,CUS0000001
ORD0008823,569,CUS0000003
ORD0008824,2044,CUS0000001
ORD0008825,4254,CUS0000001
ORD0008826,4683,CUS0000002
ORD0008827,547,CUS0000002
ORD0008828,3557,CUS0000002
ORD0008829,2916,CUS0000002
ORD0008830,1700,CUS0000005
ORD0008831,1741,CUS0000001
ORD0008832,1748,CUS0000002
ORD0008833,660,CUS0000001
ORD0008834,2897,CUS0000001
ORD0008835,1651,CUS0000001
ORD0008836,3997,CUS0000001
ORD0008837,3928,CUS0000001
ORD0008838,2812,CUS0000001
ORD0008839,4838,CUS0000001
ORD0008840,4737,CUS0000003
ORD0008841,2849,CUS0000002
ORD0008842,2554,CUS0000001
ORD0008843,3529,CUS0000001
ORD0008844,2792,CUS0000008
ORD0008845,1429,CUS0000001
ORD0008846,958,CUS0000002
ORD0008847,3821,CUS0000001
ORD0008848,445,CUS0000001
ORD0008849,4162,CUS0000001
ORD0008850,1897,CUS0000002
ORD0008851,130,CUS0000001
ORD0008852,1927,CUS0000001
ORD0008853,1986,CUS0000001
ORD0008854,3921,CUS0000001
ORD0008855,1846,CUS0000007
ORD0008856,2058,CUS0000003
ORD0008857,4038,CUS0000001
ORD0008858,2815,CUS0000001
ORD0008859,3179,CUS0000003
ORD0008860,1781,CUS0000001
ORD0008861,3379,CUS0000005
ORD0008862,1609,CUS0000001
ORD0008863,155,CUS0000005
ORD0008864,3072,CUS0000001
ORD0008865,181,CUS0000003
ORD0008866,704,CUS0000001
ORD0008867,3031,CUS0000004
ORD0008868,345,CUS0000001
ORD0008869,4644,CUS0000001
ORD0008870,1043,CUS0000001
ORD0008871,1266,CUS0000001
ORD0008872,2480,CUS0000001
ORD0008873,3707,CUS0000001
ORD0008874,1692,CUS0000003
ORD0008875,4897,CUS0000004
ORD0008876,3048,CUS0000001
ORD0008877,459,CUS0000004
ORD0008878,343,CUS0000001
ORD0008879,1731,CUS0000004
ORD0008880,1720,CUS0000001
ORD0008881,2427,CUS0000001
ORD0008882,1526,CUS0000006
ORD0008883,1893,CUS0000001
ORD0008884,2246,CUS0000002
ORD0008885,1527,CUS0000001
ORD0008886,2883,CUS0000001
ORD0008887,4642,CUS0000001
ORD0008888,2114,CUS0000001
ORD0008889,1562,CUS0000002
ORD0008890,1705,CUS0000001
ORD0008891,276,CUS0000006
ORD0008892,1542,CUS0000003
ORD0008893,2244,CUS0000003
ORD0008894,928,CUS0000001
ORD0008895,271,CUS0000001
ORD0008896,1224,CUS0000002
ORD0008897,3204,CUS0000005
ORD0008898,1009,CUS0000001
ORD0008899,2872,CUS0000003
ORD0008900,1822,CUS0000002
ORD0008901,2599,CUS0000001
ORD0008902,3837,CUS0000004
ORD0008903,2067,CUS0000001
ORD0008904,3128,CUS0000005
ORD0008905,3150,CUS0000003
ORD0008906,1503,CUS0000004
ORD0008907,4416,CUS0000001
ORD0008908,3653,CUS0000001
ORD0008909,635,CUS0000001
ORD0008910,1070,CUS0000002
ORD0008911,1283,CUS0000004
ORD0008912,1171,CUS0000001
ORD0008913,1653,CUS0000001
ORD0008914,1670,CUS0000001
ORD0008915,4462,CUS0000001
ORD0008916,3198,CUS0000001
ORD0008917,3165,CUS0000002
ORD0008918,2704,CUS0000001
ORD0008919,3618,CUS0000005
ORD0008920,2103,CUS0000005
ORD0008921,478,CUS0000006
ORD0008922,4911,CUS0000001
ORD0008923,1649,CUS0000003
ORD0008924,4486,CUS0000006
ORD0008925,2509,CUS0000001
ORD0008926,1317,CUS0000003
ORD0008927,2784,CUS0000007
ORD0008928,2124,CUS0000001
ORD0008929,536,CUS0000002
ORD0008930,2394,CUS0000001
ORD0008931,1135,CUS0000001
ORD0008932,4263,CUS0000001
ORD0008933,4884,CUS0000001
ORD0008934,4105,CUS0000003
ORD0008935,1814,CUS0000001
ORD0008936,766,CUS0000002
ORD0008937,3955,CUS0000001
ORD0008938,631,CUS0000001
ORD0008939,1471,CUS0000009
ORD0008940,4266,CUS0000003
ORD0008941,3279,CUS0000002
ORD0008942,4271,CUS0000001
ORD0008943,3165,CUS0000001
ORD0008944,4184,CUS0000001
ORD0008945,4350,CUS0000001
ORD0008946,3903,CUS0000002
ORD0008947,1566,CUS0000001
ORD0008948,2736,CUS0000001
ORD0008949,3162,CUS0000001
ORD0008950,4404,CUS0000001
ORD0008951,4059,CUS0000001
ORD0008952,4153,CUS0000005
ORD0008953,3981,CUS0000001
ORD0008954,2298,CUS0000001
ORD0008955,4861,CUS0000001
ORD0008956,3384,CUS0000001
ORD0008957,4883,CUS0000001
ORD0008958,399,CUS0000001
ORD0008959,1797,CUS0000004
ORD0008960,1898,CUS0000001
ORD0008961,1762,CUS0000002
ORD0008962,3803,CUS0000003
ORD0008963,2020,CUS0000001
ORD0008964,3343,CUS0000001
ORD0008965,1890,CUS0000003
ORD0008966,2606,CUS0000005
ORD0008967,3581,CUS0000002
ORD0008968,3189,CUS0000008
ORD0008969,4780,CUS0000002
ORD0008970,1387,CUS0000001
ORD0008971,3164,CUS0000010
ORD0008972,2185,CUS0000008
ORD0008973,4610,CUS0000002
ORD0008974,794,CUS0000003
ORD0008975,1200,CUS0000007
ORD0008976,788,CUS0000001
ORD0008977,2517,CUS0000001
ORD0008978,3741,CUS0000001
ORD0008979,4350,CUS0000004
ORD0008980,2980,CUS0000001
ORD0008981,1985,CUS0000002
ORD0008982,4883,CUS0000003
ORD0008983,437,CUS0000001
ORD0008984,3911,CUS0000001
ORD0008985,4296,CUS0000001
ORD0008986,2855,CUS0000001
ORD0008987,3590,CUS0000001
ORD0008988,3795,CUS0000009
ORD0008989,3930,CUS0000010
ORD0008990,3643,CUS0000008
ORD0008991,3450,CUS0000009
ORD0008992,3110,CUS0000001
ORD0008993,4175,CUS0000001
ORD0008994,2697,CUS0000001
ORD0008995,2336,CUS0000002
ORD0008996,3232,CUS0000001
ORD0008997,302,CUS0000001
ORD0008998,1571,CUS0000001
ORD0008999,3718,CUS0000004
ORD0009000,2015,CUS0000004
ORD0009001,2275,CUS0000001
ORD0009002,721,CUS0000001
ORD0009003,3041,CUS0000004
ORD0009004,775,CUS0000005
ORD0009005,2512,CUS0000002
ORD0009006,4210,CUS0000001
ORD0009007,4300,CUS0000001
ORD0009008,4578,CUS0000003
ORD0009009,740,CUS0000001
ORD0009010,2364,CUS0000001
ORD0009011,1965,CUS0000003
ORD0009012,906,CUS0000006
ORD0009013,1071,CUS0000002
ORD0009014,684,CUS0000001
ORD0009015,3051,CUS0000001
ORD0009016,413,CUS0000001
ORD0009017,4573,CUS0000002
ORD0009018,1740,CUS0000006
ORD0009019,2834,CUS0000004
ORD0009020,1710,CUS0000001
ORD0009021,2797,CUS0000003
ORD0009022,2148,CUS0000006
ORD0009023,2579,CUS0000002
ORD0009024,2348,CUS0000008
ORD0009025,1661,CUS0000001
ORD0009026,1229,CUS0000001
ORD0009027,4549,CUS0000001
ORD0009028,2239,CUS0000001
ORD0009029,169,CUS0000005
ORD0009030,2553,CUS0000001
ORD0009031,2408,CUS0000007
ORD0009032,2939,CUS0000002
ORD0009033,3408,CUS0000002
ORD0009034,3423,CUS0000008
ORD0009035,4850,CUS0000001
ORD0009036,197,CUS0000001
ORD0009037,3966,CUS0000001
ORD0009038,4299,CUS0000001
ORD0009039,1322,CUS0000001
ORD0009040,3356,CUS0000001
ORD0009041,1964,CUS0000002
ORD0009042,1958,CUS0000006
ORD0009043,1819,CUS0000002
ORD0009044,3986,CUS0000007
ORD0009045,2014,CUS0000007
ORD0009046,4325,CUS0000007
ORD0009047,4908,CUS0000001
ORD0009048,4627,CUS0000001
ORD0009049,3939,CUS0000001
ORD0009050,3879,CUS0000003
ORD0009051,2890,CUS0000002
ORD0009052,803,CUS0000001
ORD0009053,2664,CUS0000007
ORD0009054,1638,CUS0000002
ORD0009055,3612,CUS0000001
ORD0009056,3521,CUS0000005
ORD0009057,1816,CUS0000001
ORD0009058,3693,CUS0000005
ORD0009059,3786,CUS0000001
ORD0009060,4674,CUS0000001
ORD0009061,346,CUS0000009
ORD0009062,3169,CUS0000001
ORD0009063,1238,CUS0000001
ORD0009064,4830,CUS0000003
ORD0009065,1151,CUS0000010
ORD0009066,2603,CUS0000001
ORD0009067,179,CUS0000001
ORD0009068,4194,CUS0000007
ORD0009069,3005,CUS0000001
ORD0009070,2883,CUS0000010
ORD0009071,1947,CUS0000008
ORD0009072,3533,CUS0000002
ORD0009073,3587,CUS0000002
ORD0009074,3404,CUS0000001
ORD0009075,4504,CUS0000006
ORD0009076,2554,CUS0000007
ORD0009077,2771,CUS0000004
ORD0009078,4908,CUS0000001
ORD0009079,290,CUS0000001
ORD0009080,4749,CUS0000001
ORD0009081,363,CUS0000003
ORD0009082,1239,CUS0000001
ORD0009083,1359,CUS0000002
ORD0009084,2805,CUS0000001
ORD0009085,4754,CUS0000003
ORD0009086,4801,CUS0000001
ORD0009087,3302,CUS0000008
ORD0009088,3223,CUS0000003
ORD0009089,1772,CUS0000001
ORD0009090,3300,CUS0000002
ORD0009091,621,CUS0000003
ORD0009092,4478,CUS0000001
ORD0009093,3265,CUS0000007
ORD0009094,1642,CUS0000004
ORD0009095,3989,CUS0000007
ORD0009096,989,CUS0000001
ORD0009097,2793,CUS0000001
ORD0009098,4765,CUS0000001
ORD0009099,3798,CUS0000002
ORD0009100,2595,CUS0000001
ORD0009101,863,CUS0000007
ORD0009102,1504,CUS0000001
ORD0009103,954,CUS0000001
ORD0009104,4629,CUS0000001
ORD0009105,1555,CUS0000009
ORD0009106,362,CUS0000001
ORD0009107,4102,CUS0000006
ORD0009108,319,CUS0000001
ORD0009109,1629,CUS0000006
ORD0009110,1730,CUS0000004
ORD0009111,669,CUS0000001
ORD0009112,3261,CUS0000005
ORD0009113,2425,CUS0000002
ORD0009114,1786,CUS0000003
ORD0009115,2009,CUS0000001
ORD0009116,2484,CUS0000001
ORD0009117,4395,CUS0000002
ORD0009118,673,CUS0000001
ORD0009119,3824,CUS0000002
ORD0009120,570,CUS0000004
ORD0009121,3119,CUS0000001
ORD0009122,4347,CUS0000002
ORD0009123,190,CUS0000004
ORD0009124,1507,CUS0000005
ORD0009125,2776,CUS0000004
ORD0009126,3465,CUS0000001
ORD0009127,3303,CUS0000001
ORD0009128,1386,CUS0000001
ORD0009129,1007,CUS0000002
ORD0009130,1157,CUS0000001
ORD0009131,4494,CUS0000001
